,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,hex_id,pypi,bitbucket_id
98,gmaps,True,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,19,pbugnion/gmaps,gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,145.0,74.0,137.0,759.0,2016-01-02 19:06:03,0.2,,12106.0,20.0,4.0,4.0,16.0,https://pypi.org/project/gmaps,7546.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,315664.0,3.0,,,,,,,,1380.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,803.0,,,,,,
99,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,19,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2024-03-26 16:19:26.000000,2024-03-26 16:19:25,221.0,,,731.0,,,,6123.0,,,,109.0,https://pypi.org/project/toree,6123.0,,,,2.0,,,,,,,,1173.0,,,,,,,,,
100,JupyterLab Latex,True,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,19,jupyterlab/jupyterlab-latex,jupyterlab_latex,,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2024-05-07 11:02:41.000000,2023-10-31 13:44:58,67.0,34.0,57.0,603.0,2023-05-31 04:26:11,3.2.0,,1804.0,2.0,,,23.0,https://pypi.org/project/jupyterlab_latex,1435.0,,,,1.0,,,,,,,,446.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,369.0,,,,,,
101,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-01-07 04:35:11.000000,2021-06-29 12:29:51,69.0,43.0,25.0,594.0,,,,1663.0,,1359.0,1359.0,15.0,,,,,,1.0,,,,,,,,101.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,1663.0,,,,,,
102,GPU Dashboards,True,A JupyterLab extension for displaying dashboards of GPU..,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,19,rapidsai/jupyterlab-nvdashboard,jupyterlab-nvdashboard,,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2024-05-01 18:45:23.000000,2024-05-01 18:45:21,71.0,32.0,47.0,555.0,2023-08-25 13:39:24,0.9.0,,8391.0,5.0,3.0,3.0,21.0,https://pypi.org/project/jupyterlab-nvdashboard,8193.0,,,,2.0,,,,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,198.0,,,,,,
103,ipysheet,True,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2024-01-04 06:37:51.000000,2024-01-04 06:37:51,66.0,63.0,60.0,536.0,,,,137791.0,15.0,7.0,7.0,14.0,https://pypi.org/project/ipysheet,135245.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,115900.0,3.0,,,,,,,jupyter-widgets-contrib/ipysheet,311.0,ipysheet,https://www.npmjs.com/package/ipysheet,736.0,,,,,,
104,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,55.0,20.0,8.0,360.0,,,,3756.0,2.0,686.0,686.0,7.0,https://pypi.org/project/jupyterlab-dash,1300.0,,,,1.0,,,,,,,,41.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2456.0,,,,,,
105,JupyterLab Spellchecker,True,Spellchecker for JupyterLab notebook markdown cells..,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,19,ijmbarr/jupyterlab_spellchecker,,,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,19.0,20.0,39.0,199.0,2023-07-28 20:17:21,0.8.4,,189.0,13.0,243.0,243.0,6.0,,,,,,2.0,,,,,,,jupyterlab-contrib/spellchecker,217.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,189.0,,,,,,
106,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,18,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,405.0,,93.0,3357.0,2021-07-13 22:12:59,0.13.2,,9263.0,4.0,,,12.0,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,555818.0,,,,,,,,,,,,
107,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,18,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2024-05-02 15:55:46.000000,2024-04-16 07:36:06,286.0,168.0,128.0,2971.0,,,,5133.0,20.0,,,27.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,241267.0,2.0,,,,,,,,,,,,,,,,,
108,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,18,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2024-03-08 20:52:07.000000,2024-03-08 20:50:01,402.0,127.0,709.0,2749.0,2023-06-02 17:41:48,1.24.2,,,45.0,,,108.0,,,,,,2.0,,,,,,,,722.0,,,,,,,,,
109,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,18,almond-sh/almond,,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2024-05-15 14:01:09.000000,2024-05-09 11:26:48,230.0,115.0,207.0,1574.0,2023-05-15 14:58:56,0.13.14,2368.0,207.0,66.0,,,41.0,,,,,,2.0,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-10-19 23:11:45.308515,6.0,19107.0,,,,,,,,,,,,
110,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,18,lckr/jupyterlab-variableInspector,,,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2024-04-17 12:40:11.000000,2024-04-17 12:40:10,87.0,43.0,131.0,1071.0,2024-01-23 13:04:13,3.2.1,78.0,931.0,9.0,6.0,6.0,22.0,,,,,,2.0,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,930.0,,,,,,
111,IJava,True,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,18,SpencerPark/IJava,,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2024-05-01 07:22:17.000000,2019-12-08 22:22:20,194.0,86.0,60.0,1048.0,2019-05-06 03:28:50,1.3.0,175789.0,2475.0,5.0,,,4.0,,,,,,2.0,,,,,,,,90.0,,,,,,,,,
112,Code Formatter,True,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,18,ryantam626/jupyterlab_code_formatter,jupyterlab_code_formatter,,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2024-01-30 13:49:51.000000,2023-06-18 21:06:46,53.0,31.0,165.0,805.0,,,,71339.0,,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,69744.0,,,,2.0,,,,,,,,488.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,1595.0,,,,,,
113,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,18,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,102.0,64.0,51.0,726.0,2018-04-16 17:16:10,0.2.0,,125183.0,1.0,,,14.0,,,,,,2.0,,,,,,,,523.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,125183.0,,,,,,
114,dask-labextension,True,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,18,dask/dask-labextension,dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,60.0,44.0,102.0,306.0,2023-11-07 09:41:30,7.0.0,,31139.0,21.0,3.0,3.0,24.0,https://pypi.org/project/dask-labextension,9557.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,958728.0,2.0,,,,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,277.0,,,,,,
115,treon,True,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,ReviewNB/treon,treon,,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-04 11:15:43.000000,2022-08-04 11:15:04,23.0,3.0,10.0,295.0,,,,30569.0,,111.0,111.0,5.0,https://pypi.org/project/treon,30569.0,,,,3.0,,,,,,,,66.0,,,,,,,,,
116,JupyterLab System Monitor,True,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,18,jtpio/jupyterlab-system-monitor,,,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,30.0,,44.0,295.0,2021-02-04 22:39:49,0.8.0,,1472.0,2.0,174.0,174.0,7.0,,,,,,2.0,,,,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,1472.0,,,,,,
117,OCaml Kernel,True,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,akabe/ocaml-jupyter,,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2024-01-25 21:07:30.000000,2023-08-11 05:18:21,40.0,7.0,73.0,281.0,2023-08-11 02:56:40,2.8.3,125226.0,1527.0,35.0,,,23.0,,,,,,2.0,,,,,,,,385.0,,,,,,,,,
118,scrapbook,True,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,18,nteract/scrapbook,nteract-scrapbook,,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,26.0,24.0,26.0,277.0,,,,13647.0,,349.0,349.0,11.0,https://pypi.org/project/nteract-scrapbook,13647.0,,,,3.0,,,,,,,,,,,,,,,,,
119,JupyterLab SideCar,True,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,18,jupyter-widgets/jupyterlab-sidecar,sidecar,,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 15:30:11.000000,2023-08-30 15:29:37,39.0,23.0,13.0,241.0,2023-08-30 15:30:33,0.7.0,,9416.0,3.0,7.0,7.0,16.0,https://pypi.org/project/sidecar,9254.0,,,,2.0,,,,,,,,94.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,162.0,,,,,,
120,Spylon Kernel,True,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,18,Valassis-Digital-Media/spylon-kernel,spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,,2016-11-21 02:23:14.000,2024-01-11 09:22:04.000000,2018-09-20 15:43:57,34.0,22.0,20.0,181.0,2017-03-05 04:26:44,0.2.0,,4450.0,8.0,172.0,172.0,6.0,https://pypi.org/project/spylon-kernel,2947.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,130828.0,2.0,,,,,,,vericast/spylon-kernel,188.0,,,,,,,,,
121,ipysigma,True,A custom Jupyter widget library to display graphs using sigma.js.,https://github.com/medialab/ipysigma,,widgets,18,Yomguithereal/ipysigma,ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-10-20 11:44:29.000000,2023-10-20 08:08:59,15.0,57.0,155.0,176.0,2023-01-10 16:02:53,0.24.0,,1871.0,2.0,32.0,32.0,6.0,https://pypi.org/project/ipysigma,1484.0,,,,3.0,,,,,,,medialab/ipysigma,359.0,ipysigma,https://www.npmjs.com/package/ipysigma,387.0,,,,,,
122,Rsession Proxy,True,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,18,jupyterhub/jupyter-rsession-proxy,jupyter-rsession-proxy,,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2024-04-03 21:22:08.000000,2024-04-03 21:22:08,79.0,33.0,49.0,112.0,,,,8665.0,,52.0,52.0,23.0,https://pypi.org/project/jupyter-rsession-proxy,8665.0,,,,2.0,,,,,,,,,,,,,,,,,
123,sphinxcontrib.jupyter,True,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,18,QuantEcon/sphinxcontrib-jupyter,sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,23.0,88.0,93.0,74.0,2020-06-18 03:30:24,0.5.10,,2118.0,17.0,38.0,38.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,2118.0,,,,3.0,,,,,,,,269.0,,,,,,,,,
124,LTI Authenticator,True,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,18,jupyterhub/ltiauthenticator,jupyterhub-ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2024-05-07 05:39:25.000000,2024-05-07 05:39:24,50.0,3.0,47.0,64.0,2023-03-31 10:44:15,1.5.0,,3656.0,8.0,108.0,108.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,3656.0,,,,2.0,,,,,,,,,,,,,,,,,
125,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,18,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2024-05-06 22:19:00.000000,2024-04-05 12:54:09,45.0,11.0,30.0,62.0,2022-08-25 15:31:47,0.12.3,68.0,414268.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,402639.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,558163.0,3.0,,,,,,,,,,,,,,,,,
126,IHaskell,True,A Haskell kernel for IPython.,https://github.com/IHaskell/IHaskell,,kernels,17,gibiansky/IHaskell,,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2024-05-12 05:01:21.000000,2024-05-12 05:01:17,251.0,40.0,742.0,2550.0,,,,13.0,,,,115.0,,,,,,3.0,,,,,,,IHaskell/IHaskell,2294.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,13.0,,,,,,
127,pyforest,True,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,17,8080labs/pyforest,pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,195.0,13.0,14.0,1078.0,2019-09-02 14:01:33,0.1.2,,3763.0,1.0,,,13.0,https://pypi.org/project/pyforest,3763.0,,,,3.0,,,,,,,,196.0,,,,,,,,,
128,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,17,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2024-04-24 11:38:38.000000,2024-03-09 06:01:25,207.0,68.0,499.0,610.0,2024-02-20 05:17:30,3.2.3,36103.0,3316.0,38.0,,,116.0,https://pypi.org/project/jupyter_enterprise_gateway,2859.0,,,,3.0,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,
129,JupyterLab GitHub,True,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,17,jupyterlab/jupyterlab-github,jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2024-03-25 09:01:34.000000,2024-03-25 09:01:33,101.0,22.0,41.0,401.0,2023-08-03 14:12:11,4.0.0,30.0,3308.0,7.0,6.0,6.0,18.0,https://pypi.org/project/jupyterlab-github,2806.0,,,,2.0,,,,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,502.0,,,,,,
130,JupyterLab Google Drive,True,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,jupyterlab/jupyterlab-google-drive,,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,75.0,,99.0,400.0,2018-02-05 18:54:22,0.11.1,,309.0,12.0,5.0,5.0,17.0,,,,,,2.0,,,,,,,,516.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,309.0,,,,,,
131,nbopen,True,Open a Jupyter notebook in the best available server.,https://github.com/takluyver/nbopen,,notebook-tools,17,takluyver/nbopen,nbopen,,https://github.com/takluyver/nbopen,BSD-3-Clause,2014-07-09 03:24:47.000,2023-09-08 12:57:22.000000,2023-09-08 12:54:36,56.0,38.0,27.0,301.0,,,,1357.0,,131.0,131.0,11.0,https://pypi.org/project/nbopen,1357.0,,,,3.0,,,,,,,,64.0,,,,,,,,,
132,Darcula Theme,True,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,17,telamonian/theme-darcula,,,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-06 08:38:20.000000,2022-07-20 12:02:54,29.0,8.0,17.0,207.0,,,,99.0,,1330.0,1330.0,7.0,,,,,,1.0,,,,,,,,113.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,99.0,,,,,,
133,jupyter-fs,True,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,17,jpmorganchase/jupyter-fs,jupyter-fs,,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2024-05-13 15:47:41.000000,2023-11-11 18:56:51,33.0,17.0,59.0,185.0,2023-11-11 19:00:26,0.4.1,,1108.0,2.0,6.0,6.0,15.0,https://pypi.org/project/jupyter-fs,1108.0,,,,2.0,,,,,,,,,,,,,,,,,
134,SciJava Kernel,True,Write SciJava scripts in Jupyter notebook!.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,scijava/scijava-jupyter-kernel,,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2023-06-16 13:18:35.621000,2022-02-03 17:25:03,41.0,,80.0,177.0,2017-06-02 21:19:27,0.5.0,107.0,1199.0,15.0,,,9.0,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2023-06-16 13:18:35.621,101878.0,3.0,,,,,,,,404.0,,,,,,,,,
135,Spark Monitor,True,Monitor Apache Spark from Jupyter Notebook.,https://github.com/krishnan-r/sparkmonitor,,jupyter-extensions,17,krishnan-r/sparkmonitor,sparkmonitor,,https://github.com/krishnan-r/sparkmonitor,Apache-2.0,2017-05-31 09:13:01.000,2022-05-16 18:45:37.000000,2022-05-16 18:45:37,48.0,15.0,7.0,172.0,2018-05-29 18:46:14,0.0.9,2472.0,1612.0,9.0,,,3.0,https://pypi.org/project/sparkmonitor,1571.0,,,,3.0,krishnanr/sparkmonitor,https://hub.docker.com/r/krishnanr/sparkmonitor,2019-10-04 06:28:22.959295,,963.0,,,215.0,,,,,,,,,
136,Kernel Detection,True,An Jupyter plugin to enable the automatic detection of..,https://github.com/Cadair/jupyter_environment_kernels,,kernels,17,Cadair/jupyter_environment_kernels,environment_kernels,,https://github.com/Cadair/jupyter_environment_kernels,BSD-2-Clause,2015-01-06 14:50:00.000,2022-11-23 11:42:58.000000,2022-11-23 11:42:26,17.0,7.0,23.0,150.0,2022-11-23 11:42:59,1.2.0,,39020.0,3.0,5.0,5.0,8.0,https://pypi.org/project/environment_kernels,39020.0,,,,3.0,,,,,,,,83.0,,,,,,,,,
137,nb_conda,True,Conda environment and package access extension from within Jupyter.,https://github.com/anaconda/nb_conda,,jupyter-extensions,17,Anaconda-Platform/nb_conda,,conda-forge/nb_conda,https://github.com/anaconda/nb_conda,BSD-3-Clause,2015-12-09 23:12:58.000,2024-04-17 15:24:12.000000,2020-09-11 21:06:00,31.0,35.0,28.0,138.0,,,,14704.0,4.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda,2024-01-09 08:46:24.791,632308.0,3.0,,,,,,,anaconda/nb_conda,158.0,,,,,,,,,
138,ipytree,True,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/jupyter-widgets-contrib/ipytree,,widgets,17,QuantStack/ipytree,ipytree,conda-forge/ipytree,https://github.com/jupyter-widgets-contrib/ipytree,MIT,2018-09-15 13:17:27.000,2023-10-25 14:25:25.000000,2022-11-23 09:34:00,29.0,20.0,20.0,127.0,2022-08-24 12:33:17,0.2.2,,63470.0,8.0,,,9.0,https://pypi.org/project/ipytree,61706.0,https://anaconda.org/conda-forge/ipytree,2023-06-16 16:14:42.506,109374.0,3.0,,,,,,,jupyter-widgets-contrib/ipytree,111.0,,,,,,,,,
139,nbzip,True,Zips and downloads all the contents of a jupyter notebook.,https://github.com/data-8/nbzip,,jupyter-extensions,17,data-8/nbzip,nbzip,,https://github.com/data-8/nbzip,Apache-2.0,2017-09-30 17:32:31.000,2019-11-22 08:47:26.000000,2019-11-22 08:47:25,18.0,9.0,5.0,86.0,,,,18239.0,,409.0,409.0,6.0,https://pypi.org/project/nbzip,18239.0,,,,3.0,,,,,,,,43.0,,,,,,,,,
140,Altair Viewer,True,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,17,altair-viz/altair_viewer,altair_viewer,,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2024-03-30 17:00:31.000000,2024-03-30 17:00:31,11.0,,13.0,82.0,2021-11-06 14:18:45,0.4.0,,32619.0,3.0,,,4.0,https://pypi.org/project/altair_viewer,32619.0,,,,3.0,,,,,,,,150.0,,,,,,,,,
141,jupyter-archive,True,"A Jupyter/Jupyterlab extension to make, download and extract..",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,17,jupyterlab-contrib/jupyter-archive,,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2024-04-17 12:40:20.000000,2024-04-17 12:40:19,14.0,4.0,36.0,72.0,2023-08-15 15:28:38,3.4.0,3270.0,1431.0,28.0,169.0,169.0,10.0,,,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,63138.0,3.0,,,,,,,,,,,,,,,,,
142,First Use Authenticator,True,JupyterHub Authenticator that lets users set..,https://github.com/jupyterhub/firstuseauthenticator,,hub-auth,17,jupyterhub/firstuseauthenticator,jupyterhub-firstuseauthenticator,,https://github.com/jupyterhub/firstuseauthenticator,BSD-3-Clause,2016-10-25 03:09:14.000,2023-06-30 06:50:09.000000,2023-06-30 06:50:08,29.0,9.0,17.0,48.0,2019-01-24 17:18:45,0.12,,8185.0,2.0,101.0,101.0,12.0,https://pypi.org/project/jupyterhub-firstuseauthenticator,8185.0,,,,2.0,,,,,,,,,,,,,,,,,
143,heat,True,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,16,csurfer/pyheatmagic,py-heat-magic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,22.0,2.0,3.0,1024.0,,,,429.0,,45.0,45.0,3.0,https://pypi.org/project/py-heat-magic,429.0,,,,2.0,,,,,,,,34.0,,,,,,,,,
144,JupyterLab Vim,True,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,16,jwkvam/jupyterlab-vim,,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2023-04-05 12:21:41.000000,2019-07-16 04:37:36,73.0,58.0,45.0,965.0,2019-07-16 04:33:54,0.11.0,,174.0,14.0,3.0,3.0,8.0,,,,,,2.0,,,,,,,,60.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,174.0,,,,,,
145,LFortran,True,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit..,https://github.com/lfortran/lfortran,,kernels,16,lfortran/lfortran,lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2024-05-16 14:00:46.000000,2024-05-16 14:00:46,127.0,1121.0,891.0,873.0,2024-04-15 13:48:25,0.35.0,925.0,2073.0,36.0,,,78.0,https://pypi.org/project/lfortran,85.0,https://anaconda.org/conda-forge/lfortran,2024-04-15 21:36:59.283,86279.0,3.0,,,,,,,,,,,,,,,,,
